unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
10_101_,Total,True,2000,0.0,UZB
10_101_,Total,True,2001,27.5,UZB
10_101_,Total,True,2002,26.5,UZB
10_101_,Total,True,2003,27.2,UZB
10_101_,Total,True,2004,26.1,UZB
10_101_,Total,True,2005,25.8,UZB
10_101_,Total,True,2006,24.9,UZB
10_101_,Total,True,2007,23.6,UZB
10_101_,Total,True,2008,21.8,UZB
10_101_,Total,True,2009,19.5,UZB
10_101_,Total,True,2010,17.7,UZB
10_101_,Total,True,2011,16.0,UZB
10_101_,Total,True,2012,15.0,UZB
10_101_,Total,True,2013,14.1,UZB
10_101_,Total,True,2014,13.3,UZB
10_101_,Total,True,2015,12.8,UZB
10_101_,Total,True,2016,12.3,UZB
10_101_,Total,True,2017,11.9,UZB
10_101_,Total,True,2018,11.4,UZB
10_101_,Total,True,2019,11.0,UZB
10_101_,Total,True,2020,11.5,UZB
10_101_,Total,True,2021,0.0,UZB
10_102_,city,True,2000,0.0,UZB
10_102_,city,True,2001,22.5,UZB
10_102_,city,True,2002,21.8,UZB
10_102_,city,True,2003,22.6,UZB
10_102_,city,True,2004,18.8,UZB
10_102_,city,True,2005,18.3,UZB
10_102_,city,True,2006,17.9,UZB
10_102_,city,True,2007,17.6,UZB
10_102_,city,True,2008,16.3,UZB
10_102_,city,True,2009,15.2,UZB
10_102_,city,True,2010,13.4,UZB
10_102_,city,True,2011,11.6,UZB
10_102_,city,True,2012,11.6,UZB
10_102_,city,True,2013,10.6,UZB
10_102_,city,True,2014,9.8,UZB
10_102_,city,True,2015,9.5,UZB
10_102_,city,True,2016,9.2,UZB
10_102_,city,True,2017,8.7,UZB
10_102_,city,True,2018,8.4,UZB
10_102_,city,True,2019,8.4,UZB
10_102_,city,True,2020,9.0,UZB
10_102_,city,True,2021,0.0,UZB
10_103_,village,True,2000,0.0,UZB
10_103_,village,True,2001,30.5,UZB
10_103_,village,True,2002,29.4,UZB
10_103_,village,True,2003,29.8,UZB
10_103_,village,True,2004,30.3,UZB
