unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,28.5,UZB
01_101_,Total,True,2001,26.6,UZB
01_101_,Total,True,2002,24.3,UZB
01_101_,Total,True,2003,23.2,UZB
01_101_,Total,True,2004,21.4,UZB
01_101_,Total,True,2005,20.6,UZB
01_101_,Total,True,2006,20.1,UZB
01_101_,Total,True,2007,18.8,UZB
01_101_,Total,True,2008,17.3,UZB
01_101_,Total,True,2009,15.9,UZB
01_101_,Total,True,2010,14.8,UZB
01_101_,Total,True,2011,14.1,UZB
01_101_,Total,True,2012,13.8,UZB
01_101_,Total,True,2013,13.4,UZB
01_101_,Total,True,2014,13.9,UZB
01_101_,Total,True,2015,15.1,UZB
01_101_,Total,True,2016,14.1,UZB
01_101_,Total,True,2017,15.4,UZB
01_101_,Total,True,2018,13.1,UZB
01_101_,Total,True,2019,12.4,UZB
01_101_,Total,True,2020,12.0,UZB
01_101_,Total,True,2021,12.3,UZB
10_104_,Republic of Karakalpakstan,True,2000,32.4,UZB
10_104_,Republic of Karakalpakstan,True,2001,32.8,UZB
10_104_,Republic of Karakalpakstan,True,2002,29.7,UZB
10_104_,Republic of Karakalpakstan,True,2003,24.9,UZB
10_104_,Republic of Karakalpakstan,True,2004,25.9,UZB
10_104_,Republic of Karakalpakstan,True,2005,23.7,UZB
10_104_,Republic of Karakalpakstan,True,2006,22.9,UZB
10_104_,Republic of Karakalpakstan,True,2007,19.7,UZB
10_104_,Republic of Karakalpakstan,True,2008,18.7,UZB
10_104_,Republic of Karakalpakstan,True,2009,18.7,UZB
10_104_,Republic of Karakalpakstan,True,2010,16.5,UZB
10_104_,Republic of Karakalpakstan,True,2011,15.2,UZB
10_104_,Republic of Karakalpakstan,True,2012,16.3,UZB
10_104_,Republic of Karakalpakstan,True,2013,15.8,UZB
10_104_,Republic of Karakalpakstan,True,2014,16.1,UZB
10_104_,Republic of Karakalpakstan,True,2015,15.7,UZB
10_104_,Republic of Karakalpakstan,True,2016,17.1,UZB
10_104_,Republic of Karakalpakstan,True,2017,20.9,UZB
10_104_,Republic of Karakalpakstan,True,2018,17.3,UZB
10_104_,Republic of Karakalpakstan,True,2019,14.1,UZB
10_104_,Republic of Karakalpakstan,True,2020,14.4,UZB
10_104_,Republic of Karakalpakstan,True,2021,13.5,UZB
10_105_,Andizhan Region,True,2000,23.7,UZB
10_105_,Andizhan Region,True,2001,23.2,UZB
10_105_,Andizhan Region,True,2002,20.7,UZB
10_105_,Andizhan Region,True,2003,20.1,UZB
