unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
11_101_,Total,True,2000,5612.3,UZB
11_101_,Total,True,2001,6705.2,UZB
11_101_,Total,True,2002,6658.3,UZB
11_101_,Total,True,2003,7626.2,UZB
11_101_,Total,True,2004,7637.6,UZB
11_101_,Total,True,2005,7803.6,UZB
11_101_,Total,True,2006,8163.3,UZB
11_101_,Total,True,2007,8364.0,UZB
11_101_,Total,True,2008,8912.7,UZB
11_101_,Total,True,2009,8640.9,UZB
11_101_,Total,True,2010,8532.4,UZB
11_101_,Total,True,2011,7911.2,UZB
11_101_,Total,True,2012,7086.3,UZB
11_101_,Total,True,2013,6592.2,UZB
11_101_,Total,True,2014,5584.2,UZB
11_101_,Total,True,2015,6098.3,UZB
11_101_,Total,True,2016,5862.1,UZB
11_101_,Total,True,2017,5125.7,UZB
11_101_,Total,True,2018,5248.9,UZB
11_101_,Total,True,2019,5332.8,UZB
11_101_,Total,True,2020,0.0,UZB
11_101_,Total,True,2021,0.0,UZB
11_122_,children under the age of 5,True,2000,0.0,UZB
11_122_,children under the age of 5,True,2001,0.0,UZB
11_122_,children under the age of 5,True,2002,0.0,UZB
11_122_,children under the age of 5,True,2003,0.0,UZB
11_122_,children under the age of 5,True,2004,0.0,UZB
11_122_,children under the age of 5,True,2005,0.0,UZB
11_122_,children under the age of 5,True,2006,17966.2,UZB
11_122_,children under the age of 5,True,2007,18296.7,UZB
11_122_,children under the age of 5,True,2008,17070.1,UZB
11_122_,children under the age of 5,True,2009,16355.1,UZB
11_122_,children under the age of 5,True,2010,15662.9,UZB
11_122_,children under the age of 5,True,2011,13198.3,UZB
11_122_,children under the age of 5,True,2012,12295.4,UZB
11_122_,children under the age of 5,True,2013,11872.9,UZB
11_122_,children under the age of 5,True,2014,11284.2,UZB
11_122_,children under the age of 5,True,2015,11187.0,UZB
11_122_,children under the age of 5,True,2016,11164.3,UZB
11_122_,children under the age of 5,True,2017,10770.9,UZB
11_122_,children under the age of 5,True,2018,11099.4,UZB
11_122_,children under the age of 5,True,2019,10775.5,UZB
11_122_,children under the age of 5,True,2020,10397.4,UZB
11_122_,children under the age of 5,True,2021,0.0,UZB
11_123_,pregnant women,True,2000,4885.3,UZB
11_123_,pregnant women,True,2001,4830.3,UZB
11_123_,pregnant women,True,2002,5203.9,UZB
11_123_,pregnant women,True,2003,4683.0,UZB
11_123_,pregnant women,True,2004,4519.6,UZB
11_123_,pregnant women,True,2005,4133.5,UZB
11_123_,pregnant women,True,2006,4385.1,UZB
11_123_,pregnant women,True,2007,4507.7,UZB
11_123_,pregnant women,True,2008,4468.0,UZB
11_123_,pregnant women,True,2009,4643.9,UZB
11_123_,pregnant women,True,2010,3909.9,UZB
11_123_,pregnant women,True,2011,3604.6,UZB
11_123_,pregnant women,True,2012,3561.6,UZB
11_123_,pregnant women,True,2013,3496.9,UZB
11_123_,pregnant women,True,2014,3408.0,UZB
11_123_,pregnant women,True,2015,3322.4,UZB
11_123_,pregnant women,True,2016,2985.3,UZB
11_123_,pregnant women,True,2017,2758.1,UZB
11_123_,pregnant women,True,2018,2761.8,UZB
11_123_,pregnant women,True,2019,3011.7,UZB
11_123_,pregnant women,True,2020,0.0,UZB
11_123_,pregnant women,True,2021,0.0,UZB
