unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
10_102_,city,True,2000,0.0,UZB
10_102_,city,True,2000,0.0,UZB
10_102_,city,True,2000,0.0,UZB
10_102_,city,True,2000,0.0,UZB
10_102_,city,True,2001,0.0,UZB
10_102_,city,True,2001,0.0,UZB
10_102_,city,True,2001,0.0,UZB
10_102_,city,True,2001,0.0,UZB
10_102_,city,True,2002,0.0,UZB
10_102_,city,True,2002,0.0,UZB
10_102_,city,True,2002,0.0,UZB
10_102_,city,True,2002,0.0,UZB
10_102_,city,True,2003,0.0,UZB
10_102_,city,True,2003,0.0,UZB
10_102_,city,True,2003,0.0,UZB
10_102_,city,True,2003,0.0,UZB
10_102_,city,True,2004,0.0,UZB
10_102_,city,True,2004,0.0,UZB
10_102_,city,True,2004,0.0,UZB
10_102_,city,True,2004,0.0,UZB
10_102_,city,True,2005,0.0,UZB
10_102_,city,True,2005,0.0,UZB
10_102_,city,True,2005,0.0,UZB
10_102_,city,True,2005,0.0,UZB
10_102_,city,True,2006,0.0,UZB
10_102_,city,True,2006,0.0,UZB
10_102_,city,True,2006,0.0,UZB
10_102_,city,True,2006,0.0,UZB
10_102_,city,True,2007,0.0,UZB
10_102_,city,True,2007,0.0,UZB
10_102_,city,True,2007,0.0,UZB
10_102_,city,True,2007,0.0,UZB
10_102_,city,True,2008,0.0,UZB
10_102_,city,True,2008,0.0,UZB
10_102_,city,True,2008,0.0,UZB
10_102_,city,True,2008,0.0,UZB
10_102_,city,True,2009,0.0,UZB
10_102_,city,True,2009,0.0,UZB
10_102_,city,True,2009,0.0,UZB
10_102_,city,True,2009,0.0,UZB
10_102_,city,True,2010,0.0,UZB
10_102_,city,True,2010,0.0,UZB
10_102_,city,True,2010,0.0,UZB
10_102_,city,True,2010,0.0,UZB
10_102_,city,True,2011,0.0,UZB
10_102_,city,True,2011,0.0,UZB
10_102_,city,True,2011,0.0,UZB
10_102_,city,True,2011,0.0,UZB
10_102_,city,True,2012,0.0,UZB
10_102_,city,True,2012,0.0,UZB
10_102_,city,True,2012,0.0,UZB
10_102_,city,True,2012,0.0,UZB
10_102_,city,True,2013,0.0,UZB
10_102_,city,True,2013,0.0,UZB
10_102_,city,True,2013,0.0,UZB
10_102_,city,True,2013,0.0,UZB
10_102_,city,True,2014,0.0,UZB
10_102_,city,True,2014,0.0,UZB
10_102_,city,True,2014,0.0,UZB
10_102_,city,True,2014,0.0,UZB
10_102_,city,True,2015,0.0,UZB
10_102_,city,True,2015,0.0,UZB
10_102_,city,True,2015,0.0,UZB
10_102_,city,True,2015,0.0,UZB
10_102_,city,True,2016,0.0,UZB
10_102_,city,True,2016,0.0,UZB
10_102_,city,True,2016,0.0,UZB
10_102_,city,True,2016,0.0,UZB
10_102_,city,True,2017,24.8,UZB
10_102_,city,True,2017,6.7,UZB
10_102_,city,True,2017,9.1,UZB
10_102_,city,True,2017,6.7,UZB
10_102_,city,True,2018,26.2,UZB
10_102_,city,True,2018,6.8,UZB
10_102_,city,True,2018,9.6,UZB
10_102_,city,True,2018,5.9,UZB
10_102_,city,True,2019,27.4,UZB
10_102_,city,True,2019,7.0,UZB
10_102_,city,True,2019,9.8,UZB
10_102_,city,True,2019,6.1,UZB
10_102_,city,True,2020,22.0,UZB
10_102_,city,True,2020,5.0,UZB
10_102_,city,True,2020,8.3,UZB
10_102_,city,True,2020,8.8,UZB
10_102_,city,True,2021,24.9,UZB
10_102_,city,True,2021,11.7,UZB
10_102_,city,True,2021,14.6,UZB
10_102_,city,True,2021,11.7,UZB
