unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
16_101_,Total,True,2000,20,UZB
16_101_,Total,True,2001,20,UZB
16_101_,Total,True,2002,22,UZB
16_101_,Total,True,2003,23,UZB
16_101_,Total,True,2004,24,UZB
16_101_,Total,True,2005,24,UZB
16_101_,Total,True,2006,25,UZB
16_101_,Total,True,2007,25,UZB
16_101_,Total,True,2008,26,UZB
16_101_,Total,True,2009,27,UZB
16_101_,Total,True,2010,28,UZB
16_101_,Total,True,2011,29,UZB
16_101_,Total,True,2012,30,UZB
16_101_,Total,True,2013,33,UZB
16_101_,Total,True,2014,36,UZB
16_101_,Total,True,2015,36,UZB
16_101_,Total,True,2016,36,UZB
16_101_,Total,True,2017,36,UZB
16_101_,Total,True,2018,36,UZB
16_101_,Total,True,2019,36,UZB
16_101_,Total,True,2020,36,UZB
16_101_,Total,True,2021,36,UZB
