unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,33.1,UZB
01_101_,Total,True,2001,34.1,UZB
01_101_,Total,True,2002,32.0,UZB
01_101_,Total,True,2003,32.2,UZB
01_101_,Total,True,2004,30.2,UZB
01_101_,Total,True,2005,29.2,UZB
01_101_,Total,True,2006,24.8,UZB
01_101_,Total,True,2007,23.5,UZB
01_101_,Total,True,2008,22.4,UZB
01_101_,Total,True,2009,30.4,UZB
01_101_,Total,True,2010,21.0,UZB
01_101_,Total,True,2011,23.1,UZB
01_101_,Total,True,2012,20.2,UZB
01_101_,Total,True,2013,20.0,UZB
01_101_,Total,True,2014,19.1,UZB
01_101_,Total,True,2015,18.9,UZB
01_101_,Total,True,2016,17.4,UZB
01_101_,Total,True,2017,21.0,UZB
01_101_,Total,True,2018,20.2,UZB
01_101_,Total,True,2019,19.6,UZB
01_101_,Total,True,2020,18.5,UZB
01_101_,Total,True,2021,14.4,UZB
10_104_,Republic of Karakalpakstan,True,2000,38.8,UZB
10_104_,Republic of Karakalpakstan,True,2001,41.9,UZB
10_104_,Republic of Karakalpakstan,True,2002,26.6,UZB
10_104_,Republic of Karakalpakstan,True,2003,25.0,UZB
10_104_,Republic of Karakalpakstan,True,2004,22.9,UZB
10_104_,Republic of Karakalpakstan,True,2005,15.4,UZB
10_104_,Republic of Karakalpakstan,True,2006,28.4,UZB
10_104_,Republic of Karakalpakstan,True,2007,10.9,UZB
10_104_,Republic of Karakalpakstan,True,2008,28.4,UZB
10_104_,Republic of Karakalpakstan,True,2009,29.9,UZB
10_104_,Republic of Karakalpakstan,True,2010,26.4,UZB
10_104_,Republic of Karakalpakstan,True,2011,27.9,UZB
10_104_,Republic of Karakalpakstan,True,2012,23.6,UZB
10_104_,Republic of Karakalpakstan,True,2013,25.6,UZB
10_104_,Republic of Karakalpakstan,True,2014,22.0,UZB
10_104_,Republic of Karakalpakstan,True,2015,29.0,UZB
10_104_,Republic of Karakalpakstan,True,2016,25.4,UZB
10_104_,Republic of Karakalpakstan,True,2017,13.2,UZB
10_104_,Republic of Karakalpakstan,True,2018,27.4,UZB
10_104_,Republic of Karakalpakstan,True,2019,36.5,UZB
10_104_,Republic of Karakalpakstan,True,2020,30.5,UZB
10_104_,Republic of Karakalpakstan,True,2021,24.8,UZB
10_105_,Andizhan Region,True,2000,20.2,UZB
10_105_,Andizhan Region,True,2001,20.5,UZB
10_105_,Andizhan Region,True,2002,17.3,UZB
10_105_,Andizhan Region,True,2003,23.2,UZB
10_105_,Andizhan Region,True,2004,25.7,UZB
10_105_,Andizhan Region,True,2005,21.0,UZB
10_105_,Andizhan Region,True,2006,24.8,UZB
10_105_,Andizhan Region,True,2007,21.8,UZB
10_105_,Andizhan Region,True,2008,19.3,UZB
10_105_,Andizhan Region,True,2009,21.0,UZB
10_105_,Andizhan Region,True,2010,18.3,UZB
10_105_,Andizhan Region,True,2011,21.2,UZB
10_105_,Andizhan Region,True,2012,18.9,UZB
10_105_,Andizhan Region,True,2013,17.1,UZB
10_105_,Andizhan Region,True,2014,17.7,UZB
10_105_,Andizhan Region,True,2015,12.9,UZB
10_105_,Andizhan Region,True,2016,10.2,UZB
10_105_,Andizhan Region,True,2017,11.9,UZB
10_105_,Andizhan Region,True,2018,13.8,UZB
10_105_,Andizhan Region,True,2019,18.0,UZB
10_105_,Andizhan Region,True,2020,14.7,UZB
10_105_,Andizhan Region,True,2021,10.6,UZB
10_106_,Bukhara Region,True,2000,49.0,UZB
10_106_,Bukhara Region,True,2001,54.4,UZB
10_106_,Bukhara Region,True,2002,37.3,UZB
10_106_,Bukhara Region,True,2003,42.2,UZB
10_106_,Bukhara Region,True,2004,23.4,UZB
10_106_,Bukhara Region,True,2005,29.9,UZB
10_106_,Bukhara Region,True,2006,19.6,UZB
10_106_,Bukhara Region,True,2007,18.4,UZB
10_106_,Bukhara Region,True,2008,38.5,UZB
10_106_,Bukhara Region,True,2009,28.7,UZB
10_106_,Bukhara Region,True,2010,23.1,UZB
10_106_,Bukhara Region,True,2011,30.4,UZB
10_106_,Bukhara Region,True,2012,20.4,UZB
10_106_,Bukhara Region,True,2013,29.9,UZB
10_106_,Bukhara Region,True,2014,10.4,UZB
10_106_,Bukhara Region,True,2015,7.6,UZB
10_106_,Bukhara Region,True,2016,7.8,UZB
10_106_,Bukhara Region,True,2017,8.1,UZB
10_106_,Bukhara Region,True,2018,19.8,UZB
10_106_,Bukhara Region,True,2019,19.4,UZB
10_106_,Bukhara Region,True,2020,9.6,UZB
10_106_,Bukhara Region,True,2021,20.8,UZB
10_107_,Dzhizak Region,True,2000,29.4,UZB
10_107_,Dzhizak Region,True,2001,42.5,UZB
10_107_,Dzhizak Region,True,2002,29.7,UZB
10_107_,Dzhizak Region,True,2003,35.2,UZB
10_107_,Dzhizak Region,True,2004,24.5,UZB
10_107_,Dzhizak Region,True,2005,24.8,UZB
10_107_,Dzhizak Region,True,2006,21.1,UZB
10_107_,Dzhizak Region,True,2007,15.7,UZB
10_107_,Dzhizak Region,True,2008,10.9,UZB
10_107_,Dzhizak Region,True,2009,18.6,UZB
10_107_,Dzhizak Region,True,2010,27.0,UZB
10_107_,Dzhizak Region,True,2011,27.8,UZB
10_107_,Dzhizak Region,True,2012,19.7,UZB
10_107_,Dzhizak Region,True,2013,14.6,UZB
