unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
12_101_,Total,True,2000,15,UZB
12_101_,Total,True,2001,17,UZB
12_101_,Total,True,2002,19,UZB
12_101_,Total,True,2003,24,UZB
12_101_,Total,True,2004,27,UZB
12_101_,Total,True,2005,29,UZB
12_101_,Total,True,2006,29,UZB
12_101_,Total,True,2007,35,UZB
12_101_,Total,True,2008,37,UZB
12_101_,Total,True,2009,44,UZB
12_101_,Total,True,2010,37,UZB
12_101_,Total,True,2011,53,UZB
12_101_,Total,True,2012,56,UZB
12_101_,Total,True,2013,63,UZB
12_101_,Total,True,2014,73,UZB
12_101_,Total,True,2015,73,UZB
12_101_,Total,True,2016,80,UZB
12_101_,Total,True,2017,87,UZB
12_101_,Total,True,2018,101,UZB
12_101_,Total,True,2019,101,UZB
12_101_,Total,True,2020,115,UZB
12_101_,Total,True,2021,0,UZB
