,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,KAZ,2022,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
1,KAZ,2021,1049.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
2,KAZ,2020,1288.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
3,KAZ,2019,1154.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
4,KAZ,2018,1359.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
5,KAZ,2017,1355.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
6,KAZ,2016,1347.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
7,KAZ,2015,1278.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
8,KAZ,2014,1172.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
9,KAZ,2013,1164.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
10,KAZ,2012,865.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
11,KAZ,2011,1688.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
12,KAZ,2010,804.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
13,KAZ,2009,1253.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
14,KAZ,2008,1011.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
15,KAZ,2007,1326.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
16,KAZ,2006,1170.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
17,KAZ,2005,998.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
18,KAZ,2004,884.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
19,KAZ,2003,1077.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
20,KAZ,2002,1145.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
21,KAZ,2001,1216.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
22,KAZ,2000,942.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
23,KAZ,1999,1303.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
24,KAZ,1998,561.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
25,KAZ,1997,876.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
26,KAZ,1996,722.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
27,KAZ,1995,580.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
28,KAZ,1994,839.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
29,KAZ,1993,988.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
30,KAZ,1992,1338.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
31,KAZ,1991,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
32,KAZ,1990,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
33,KAZ,1989,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
34,KAZ,1988,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
35,KAZ,1987,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
36,KAZ,1986,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
37,KAZ,1985,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
38,KAZ,1984,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
39,KAZ,1983,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
40,KAZ,1982,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
41,KAZ,1981,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
42,KAZ,1980,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
43,KAZ,1979,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
44,KAZ,1978,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
45,KAZ,1977,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
46,KAZ,1976,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
47,KAZ,1975,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),KZ,Kazakhstan
