,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TKM,2022,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
1,TKM,2021,2033.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
2,TKM,2020,2191.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
3,TKM,2019,2214.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
4,TKM,2018,1728.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
5,TKM,2017,1215.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
6,TKM,2016,1418.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
7,TKM,2015,1208.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
8,TKM,2014,1244.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
9,TKM,2013,1200.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
10,TKM,2012,1272.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
11,TKM,2011,1366.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
12,TKM,2010,1700.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
13,TKM,2009,1600.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
14,TKM,2008,1100.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
15,TKM,2007,1300.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
16,TKM,2006,3288.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
17,TKM,2005,2926.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
18,TKM,2004,2931.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
19,TKM,2003,2769.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
20,TKM,2002,2921.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
21,TKM,2001,2319.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
22,TKM,2000,2122.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
23,TKM,1999,2270.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
24,TKM,1998,2148.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
25,TKM,1997,1186.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
26,TKM,1996,824.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
27,TKM,1995,1700.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
28,TKM,1994,2610.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
29,TKM,1993,2333.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TM,Turkmenistan
