,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,UZB,2022,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
1,UZB,2021,4735.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
2,UZB,2020,4481.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
3,UZB,2019,4533.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
4,UZB,2018,4102.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
5,UZB,2017,4298.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
6,UZB,2016,4827.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
7,UZB,2015,4835.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
8,UZB,2014,4806.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
9,UZB,2013,4746.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
10,UZB,2012,4597.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
11,UZB,2011,4414.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
12,UZB,2010,4434.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
13,UZB,2009,4553.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
14,UZB,2008,4285.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
15,UZB,2007,4396.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
16,UZB,2006,4103.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
17,UZB,2005,4042.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
18,UZB,2004,3596.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
19,UZB,2003,3522.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
20,UZB,2002,3765.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
21,UZB,2001,3042.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
22,UZB,2000,2684.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
23,UZB,1999,2630.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
24,UZB,1998,2587.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
25,UZB,1997,2167.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
26,UZB,1996,2009.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
27,UZB,1995,2052.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
28,UZB,1994,1720.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
29,UZB,1993,1785.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
30,UZB,1992,2004.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
31,UZB,1991,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
32,UZB,1990,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
33,UZB,1989,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
34,UZB,1988,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
35,UZB,1987,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
36,UZB,1986,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
37,UZB,1985,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
38,UZB,1984,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
39,UZB,1983,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
40,UZB,1982,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
41,UZB,1981,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
42,UZB,1980,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
43,UZB,1979,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
44,UZB,1978,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
45,UZB,1977,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
46,UZB,1976,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
47,UZB,1975,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
48,UZB,1974,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
49,UZB,1973,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
50,UZB,1972,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
51,UZB,1971,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
52,UZB,1970,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
53,UZB,1969,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
54,UZB,1968,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
55,UZB,1967,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
56,UZB,1966,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
57,UZB,1965,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
58,UZB,1964,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
59,UZB,1963,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
60,UZB,1962,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
61,UZB,1961,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
62,UZB,1960,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),UZ,Uzbekistan
