,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TJK,2022,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
1,TJK,2021,3609.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
2,TJK,2020,3484.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
3,TJK,2019,3636.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
4,TJK,2018,3404.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
5,TJK,2017,3459.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
6,TJK,2016,3348.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
7,TJK,2015,3261.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
8,TJK,2014,3189.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
9,TJK,2013,3159.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
10,TJK,2012,2891.1,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
11,TJK,2011,2519.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
12,TJK,2010,3117.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
13,TJK,2009,3119.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
14,TJK,2008,2141.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
15,TJK,2007,2440.0,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
16,TJK,2006,2158.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
17,TJK,2005,2164.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
18,TJK,2004,2150.4,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
19,TJK,2003,2100.6,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
20,TJK,2002,1889.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
21,TJK,2001,1397.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
22,TJK,2000,1310.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
23,TJK,1999,1235.5,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
24,TJK,1998,1235.3,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
25,TJK,1997,1314.2,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
26,TJK,1996,1038.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
27,TJK,1995,915.9,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
28,TJK,1994,880.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
29,TJK,1993,963.8,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
30,TJK,1992,993.7,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
31,TJK,1991,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
32,TJK,1990,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
33,TJK,1989,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
34,TJK,1988,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
35,TJK,1987,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
36,TJK,1986,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
37,TJK,1985,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
38,TJK,1984,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
39,TJK,1983,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
40,TJK,1982,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
41,TJK,1981,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
42,TJK,1980,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
43,TJK,1979,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
44,TJK,1978,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
45,TJK,1977,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
46,TJK,1976,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
47,TJK,1975,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
48,TJK,1974,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
49,TJK,1973,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
50,TJK,1972,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
51,TJK,1971,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
52,TJK,1970,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
53,TJK,1969,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
54,TJK,1968,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
55,TJK,1967,,,,0,AG.YLD.CREL.KG,Cereal yield (kg per hectare),TJ,Tajikistan
