,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,KGZ,2022,,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
1,KGZ,2021,2.6477137640526,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
2,KGZ,2020,-5.16032739132595,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
3,KGZ,2019,4.55263119082343,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
4,KGZ,2018,1.74369127894699,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
5,KGZ,2017,-1.3918435347293,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
6,KGZ,2016,9.0886882786326,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
7,KGZ,2015,17.1312286326678,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
8,KGZ,2014,4.59301372091172,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
9,KGZ,2013,8.34375729785238,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
10,KGZ,2012,3.9503705088844,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
11,KGZ,2011,11.0646446941929,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
12,KGZ,2010,9.860930706632,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
13,KGZ,2009,4.03784405618844,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
14,KGZ,2008,7.33453790625908,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
15,KGZ,2007,5.46787270122411,,,1,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",KG,Kyrgyz Republic
