,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TKM,2022,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
1,TKM,2021,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
2,TKM,2020,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
3,TKM,2019,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
4,TKM,2018,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
5,TKM,2017,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
6,TKM,2016,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
7,TKM,2015,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
8,TKM,2014,2585.66254269707,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
9,TKM,2013,2452.29622875149,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
10,TKM,2012,2343.97240945708,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
11,TKM,2011,2328.00596775376,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
12,TKM,2010,2300.31682033117,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
13,TKM,2009,2274.86929538307,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
14,TKM,2008,2241.92429809476,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
15,TKM,2007,2184.92171178138,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
16,TKM,2006,2054.08567450857,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
17,TKM,2005,1996.61261519411,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
18,TKM,2004,1867.5079754479,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TM,Turkmenistan
