,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TJK,2022,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
1,TJK,2021,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
2,TJK,2020,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
3,TJK,2019,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
4,TJK,2018,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
5,TJK,2017,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
6,TJK,2016,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
7,TJK,2015,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
8,TJK,2014,1486.24583070513,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
9,TJK,2013,1676.74252544979,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
10,TJK,2012,1743.00328968619,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
11,TJK,2011,1790.92153587643,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
12,TJK,2010,1869.77344790501,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
13,TJK,2009,1884.55768661205,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
14,TJK,2008,1916.54810545301,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
15,TJK,2007,2036.89532191557,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
16,TJK,2006,2096.94283333407,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
17,TJK,2005,2106.17615881902,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
18,TJK,2004,2116.09591478215,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
19,TJK,2003,2096.6679315614,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
20,TJK,2002,2102.95249516376,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
21,TJK,2001,2113.02878381478,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
22,TJK,2000,2142.03798566491,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
23,TJK,1999,2162.99529934656,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
24,TJK,1998,2042.29303997772,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
25,TJK,1997,1986.57232736789,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
26,TJK,1996,2256.1137252303,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
27,TJK,1995,2343.57582173476,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
28,TJK,1994,2468.30070263696,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
29,TJK,1993,2513.72641883967,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
30,TJK,1992,2909.01607578788,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
31,TJK,1991,3110.51983098123,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
32,TJK,1990,3275.46300568859,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
33,TJK,1989,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
34,TJK,1988,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
35,TJK,1987,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
36,TJK,1986,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
37,TJK,1985,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
38,TJK,1984,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
39,TJK,1983,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
40,TJK,1982,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
41,TJK,1981,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
42,TJK,1980,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
43,TJK,1979,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
44,TJK,1978,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
45,TJK,1977,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
46,TJK,1976,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
47,TJK,1975,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
48,TJK,1974,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
49,TJK,1973,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
50,TJK,1972,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
51,TJK,1971,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
52,TJK,1970,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
53,TJK,1969,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
54,TJK,1968,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
55,TJK,1967,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
56,TJK,1966,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
57,TJK,1965,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
58,TJK,1964,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
59,TJK,1963,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
60,TJK,1962,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
61,TJK,1961,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
62,TJK,1960,,,,0,EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),TJ,Tajikistan
