unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,96.8,UZB
01_101_,Total,True,2001,97.0,UZB
01_101_,Total,True,2002,97.2,UZB
01_101_,Total,True,2003,97.1,UZB
01_101_,Total,True,2004,97.2,UZB
01_101_,Total,True,2005,97.7,UZB
01_101_,Total,True,2006,97.8,UZB
01_101_,Total,True,2007,97.8,UZB
01_101_,Total,True,2008,97.8,UZB
01_101_,Total,True,2009,97.8,UZB
01_101_,Total,True,2010,98.3,UZB
01_101_,Total,True,2011,98.4,UZB
01_101_,Total,True,2012,98.4,UZB
01_101_,Total,True,2013,98.4,UZB
01_101_,Total,True,2014,98.4,UZB
01_101_,Total,True,2015,98.4,UZB
01_101_,Total,True,2016,98.5,UZB
01_101_,Total,True,2017,98.5,UZB
01_101_,Total,True,2018,98.5,UZB
01_101_,Total,True,2019,98.5,UZB
01_101_,Total,True,2020,98.7,UZB
01_101_,Total,True,2021,0.0,UZB
