unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,1
01_101_,Total,True,2001,1
01_101_,Total,True,2002,1
01_101_,Total,True,2003,1
01_101_,Total,True,2004,1
01_101_,Total,True,2005,1
01_101_,Total,True,2006,1
01_101_,Total,True,2007,1
01_101_,Total,True,2008,4
01_101_,Total,True,2009,3
01_101_,Total,True,2010,2
01_101_,Total,True,2011,3
01_101_,Total,True,2012,2
01_101_,Total,True,2013,3
01_101_,Total,True,2014,7
01_101_,Total,True,2015,3
01_101_,Total,True,2016,2
01_101_,Total,True,2017,3
01_101_,Total,True,2018,3
01_101_,Total,True,2019,5
01_101_,Total,True,2020,7
01_101_,Total,True,2021,7
