unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,93.7
01_101_,Total,True,2001,95.4
01_101_,Total,True,2002,95.5
01_101_,Total,True,2003,96.3
01_101_,Total,True,2004,97.1
01_101_,Total,True,2005,96.9
01_101_,Total,True,2006,96.8
01_101_,Total,True,2007,97.3
01_101_,Total,True,2008,97.5
01_101_,Total,True,2009,97.9
01_101_,Total,True,2010,97.9
01_101_,Total,True,2011,98
01_101_,Total,True,2012,98.2
01_101_,Total,True,2013,98.3
01_101_,Total,True,2014,98.5
01_101_,Total,True,2015,98.6
01_101_,Total,True,2016,97.8
01_101_,Total,True,2017,97.9
01_101_,Total,True,2018,98
01_101_,Total,True,2019,98.1
01_101_,Total,True,2020,97.7
01_101_,Total,True,2021,0
