unique_id,col_caption_name,col_caption_name1_empty,year,value
11_101_,Total,True,2000,5612.3
11_101_,Total,True,2001,6705.2
11_101_,Total,True,2002,6658.3
11_101_,Total,True,2003,7626.2
11_101_,Total,True,2004,7637.6
11_101_,Total,True,2005,7803.6
11_101_,Total,True,2006,8163.3
11_101_,Total,True,2007,8364
11_101_,Total,True,2008,8912.7
11_101_,Total,True,2009,8640.9
11_101_,Total,True,2010,8532.4
11_101_,Total,True,2011,7911.2
11_101_,Total,True,2012,7086.3
11_101_,Total,True,2013,6592.2
11_101_,Total,True,2014,5584.2
11_101_,Total,True,2015,6098.3
11_101_,Total,True,2016,5862.1
11_101_,Total,True,2017,5125.7
11_101_,Total,True,2018,5248.9
11_101_,Total,True,2019,5332.8
11_101_,Total,True,2020,0
11_101_,Total,True,2021,0
11_122_,children under the age of 5,True,2000,0
11_122_,children under the age of 5,True,2001,0
11_122_,children under the age of 5,True,2002,0
11_122_,children under the age of 5,True,2003,0
11_122_,children under the age of 5,True,2004,0
11_122_,children under the age of 5,True,2005,0
11_122_,children under the age of 5,True,2006,17966.2
11_122_,children under the age of 5,True,2007,18296.7
11_122_,children under the age of 5,True,2008,17070.1
11_122_,children under the age of 5,True,2009,16355.1
11_122_,children under the age of 5,True,2010,15662.9
11_122_,children under the age of 5,True,2011,13198.3
11_122_,children under the age of 5,True,2012,12295.4
11_122_,children under the age of 5,True,2013,11872.9
11_122_,children under the age of 5,True,2014,11284.2
11_122_,children under the age of 5,True,2015,11187
11_122_,children under the age of 5,True,2016,11164.3
11_122_,children under the age of 5,True,2017,10770.9
11_122_,children under the age of 5,True,2018,11099.4
11_122_,children under the age of 5,True,2019,10775.5
11_122_,children under the age of 5,True,2020,10397.4
11_122_,children under the age of 5,True,2021,0
11_123_,pregnant women,True,2000,4885.3
11_123_,pregnant women,True,2001,4830.3
11_123_,pregnant women,True,2002,5203.9
11_123_,pregnant women,True,2003,4683
11_123_,pregnant women,True,2004,4519.6
11_123_,pregnant women,True,2005,4133.5
11_123_,pregnant women,True,2006,4385.1
11_123_,pregnant women,True,2007,4507.7
11_123_,pregnant women,True,2008,4468
11_123_,pregnant women,True,2009,4643.9
11_123_,pregnant women,True,2010,3909.9
11_123_,pregnant women,True,2011,3604.6
11_123_,pregnant women,True,2012,3561.6
11_123_,pregnant women,True,2013,3496.9
11_123_,pregnant women,True,2014,3408
11_123_,pregnant women,True,2015,3322.4
11_123_,pregnant women,True,2016,2985.3
11_123_,pregnant women,True,2017,2758.1
11_123_,pregnant women,True,2018,2761.8
11_123_,pregnant women,True,2019,3011.7
11_123_,pregnant women,True,2020,0
11_123_,pregnant women,True,2021,0
