unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,0
01_101_,Total,True,2001,0
01_101_,Total,True,2002,0
01_101_,Total,True,2003,0
01_101_,Total,True,2004,0
01_101_,Total,True,2005,0
01_101_,Total,True,2006,0
01_101_,Total,True,2007,0
01_101_,Total,True,2008,27.4
01_101_,Total,True,2009,27.7
01_101_,Total,True,2010,26.8
01_101_,Total,True,2011,26.8
01_101_,Total,True,2012,27.1
01_101_,Total,True,2013,26.7
01_101_,Total,True,2014,27.7
01_101_,Total,True,2015,27.7
01_101_,Total,True,2016,27.1
01_101_,Total,True,2017,27
01_101_,Total,True,2018,27
01_101_,Total,True,2019,26.6
01_101_,Total,True,2020,26.6
01_101_,Total,True,2021,28.8
