unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,0
01_101_,Total,True,2001,0
01_101_,Total,True,2002,0
01_101_,Total,True,2003,565.9
01_101_,Total,True,2004,546.1
01_101_,Total,True,2005,569.3
01_101_,Total,True,2006,493.5
01_101_,Total,True,2007,470.1
01_101_,Total,True,2008,489.7
01_101_,Total,True,2009,517.3
01_101_,Total,True,2010,533.6
01_101_,Total,True,2011,563.5
01_101_,Total,True,2012,503.8
01_101_,Total,True,2013,497.5
01_101_,Total,True,2014,491.6
01_101_,Total,True,2015,487.3
01_101_,Total,True,2016,495.4
01_101_,Total,True,2017,485
01_101_,Total,True,2018,470.3
01_101_,Total,True,2019,407
01_101_,Total,True,2020,411
01_101_,Total,True,2021,504
