unique_id,col_caption_name,col_caption_name1_empty,year,value
20_101_,Total,True,2000,0
20_101_,Total,True,2001,0
20_101_,Total,True,2002,0
20_101_,Total,True,2003,0
20_101_,Total,True,2004,0
20_101_,Total,True,2005,0
20_101_,Total,True,2006,0
20_101_,Total,True,2007,0
20_101_,Total,True,2008,0
20_101_,Total,True,2009,0
20_101_,Total,True,2010,0
20_101_,Total,True,2011,0
20_101_,Total,True,2012,0
20_101_,Total,True,2013,0
20_101_,Total,True,2014,0
20_101_,Total,True,2015,0
20_101_,Total,True,2016,0
20_101_,Total,True,2017,0
20_101_,Total,True,2018,0
20_101_,Total,True,2019,0
20_101_,Total,True,2020,0
20_101_,Total,True,2021,0
