unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,33.1
01_101_,Total,True,2001,34.1
01_101_,Total,True,2002,32
01_101_,Total,True,2003,32.2
01_101_,Total,True,2004,30.2
01_101_,Total,True,2005,29.2
01_101_,Total,True,2006,24.8
01_101_,Total,True,2007,23.5
01_101_,Total,True,2008,22.4
01_101_,Total,True,2009,30.4
01_101_,Total,True,2010,21
01_101_,Total,True,2011,23.1
01_101_,Total,True,2012,20.2
01_101_,Total,True,2013,20
01_101_,Total,True,2014,19.1
01_101_,Total,True,2015,18.9
01_101_,Total,True,2016,17.4
01_101_,Total,True,2017,21
01_101_,Total,True,2018,20.2
01_101_,Total,True,2019,19.6
01_101_,Total,True,2020,18.5
01_101_,Total,True,2021,14.4
10_104_,Republic of Karakalpakstan,True,2000,38.8
10_104_,Republic of Karakalpakstan,True,2001,41.9
10_104_,Republic of Karakalpakstan,True,2002,26.6
10_104_,Republic of Karakalpakstan,True,2003,25
10_104_,Republic of Karakalpakstan,True,2004,22.9
10_104_,Republic of Karakalpakstan,True,2005,15.4
10_104_,Republic of Karakalpakstan,True,2006,28.4
10_104_,Republic of Karakalpakstan,True,2007,10.9
10_104_,Republic of Karakalpakstan,True,2008,28.4
10_104_,Republic of Karakalpakstan,True,2009,29.9
10_104_,Republic of Karakalpakstan,True,2010,26.4
10_104_,Republic of Karakalpakstan,True,2011,27.9
10_104_,Republic of Karakalpakstan,True,2012,23.6
10_104_,Republic of Karakalpakstan,True,2013,25.6
10_104_,Republic of Karakalpakstan,True,2014,22
10_104_,Republic of Karakalpakstan,True,2015,29
10_104_,Republic of Karakalpakstan,True,2016,25.4
10_104_,Republic of Karakalpakstan,True,2017,13.2
10_104_,Republic of Karakalpakstan,True,2018,27.4
10_104_,Republic of Karakalpakstan,True,2019,36.5
10_104_,Republic of Karakalpakstan,True,2020,30.5
10_104_,Republic of Karakalpakstan,True,2021,24.8
10_105_,Andizhan Region,True,2000,20.2
10_105_,Andizhan Region,True,2001,20.5
10_105_,Andizhan Region,True,2002,17.3
10_105_,Andizhan Region,True,2003,23.2
10_105_,Andizhan Region,True,2004,25.7
10_105_,Andizhan Region,True,2005,21
10_105_,Andizhan Region,True,2006,24.8
10_105_,Andizhan Region,True,2007,21.8
10_105_,Andizhan Region,True,2008,19.3
10_105_,Andizhan Region,True,2009,21
10_105_,Andizhan Region,True,2010,18.3
10_105_,Andizhan Region,True,2011,21.2
10_105_,Andizhan Region,True,2012,18.9
10_105_,Andizhan Region,True,2013,17.1
10_105_,Andizhan Region,True,2014,17.7
10_105_,Andizhan Region,True,2015,12.9
10_105_,Andizhan Region,True,2016,10.2
10_105_,Andizhan Region,True,2017,11.9
10_105_,Andizhan Region,True,2018,13.8
10_105_,Andizhan Region,True,2019,18
10_105_,Andizhan Region,True,2020,14.7
10_105_,Andizhan Region,True,2021,10.6
10_106_,Bukhara Region,True,2000,49
10_106_,Bukhara Region,True,2001,54.4
10_106_,Bukhara Region,True,2002,37.3
10_106_,Bukhara Region,True,2003,42.2
10_106_,Bukhara Region,True,2004,23.4
10_106_,Bukhara Region,True,2005,29.9
10_106_,Bukhara Region,True,2006,19.6
10_106_,Bukhara Region,True,2007,18.4
10_106_,Bukhara Region,True,2008,38.5
10_106_,Bukhara Region,True,2009,28.7
10_106_,Bukhara Region,True,2010,23.1
10_106_,Bukhara Region,True,2011,30.4
10_106_,Bukhara Region,True,2012,20.4
10_106_,Bukhara Region,True,2013,29.9
10_106_,Bukhara Region,True,2014,10.4
10_106_,Bukhara Region,True,2015,7.6
10_106_,Bukhara Region,True,2016,7.8
10_106_,Bukhara Region,True,2017,8.1
10_106_,Bukhara Region,True,2018,19.8
10_106_,Bukhara Region,True,2019,19.4
10_106_,Bukhara Region,True,2020,9.6
10_106_,Bukhara Region,True,2021,20.8
10_107_,Dzhizak Region,True,2000,29.4
10_107_,Dzhizak Region,True,2001,42.5
10_107_,Dzhizak Region,True,2002,29.7
10_107_,Dzhizak Region,True,2003,35.2
10_107_,Dzhizak Region,True,2004,24.5
10_107_,Dzhizak Region,True,2005,24.8
10_107_,Dzhizak Region,True,2006,21.1
10_107_,Dzhizak Region,True,2007,15.7
10_107_,Dzhizak Region,True,2008,10.9
10_107_,Dzhizak Region,True,2009,18.6
10_107_,Dzhizak Region,True,2010,27
10_107_,Dzhizak Region,True,2011,27.8
10_107_,Dzhizak Region,True,2012,19.7
10_107_,Dzhizak Region,True,2013,14.6
10_107_,Dzhizak Region,True,2014,16.7
10_107_,Dzhizak Region,True,2015,25.1
10_107_,Dzhizak Region,True,2016,28.5
10_107_,Dzhizak Region,True,2017,42
10_107_,Dzhizak Region,True,2018,26.6
10_107_,Dzhizak Region,True,2019,30.2
10_107_,Dzhizak Region,True,2020,13.1
10_107_,Dzhizak Region,True,2021,12.1
10_108_,Kashkadarya Region,True,2000,39.9
10_108_,Kashkadarya Region,True,2001,40.6
10_108_,Kashkadarya Region,True,2002,37.1
10_108_,Kashkadarya Region,True,2003,31.5
10_108_,Kashkadarya Region,True,2004,24.4
10_108_,Kashkadarya Region,True,2005,24.4
10_108_,Kashkadarya Region,True,2006,22.2
10_108_,Kashkadarya Region,True,2007,23.5
10_108_,Kashkadarya Region,True,2008,28.1
10_108_,Kashkadarya Region,True,2009,20.5
10_108_,Kashkadarya Region,True,2010,14.1
10_108_,Kashkadarya Region,True,2011,15.6
10_108_,Kashkadarya Region,True,2012,15.3
10_108_,Kashkadarya Region,True,2013,15.3
10_108_,Kashkadarya Region,True,2014,15.9
10_108_,Kashkadarya Region,True,2015,15.3
10_108_,Kashkadarya Region,True,2016,10.3
10_108_,Kashkadarya Region,True,2017,26.1
10_108_,Kashkadarya Region,True,2018,17.1
10_108_,Kashkadarya Region,True,2019,15
10_108_,Kashkadarya Region,True,2020,10
10_108_,Kashkadarya Region,True,2021,11.3
10_109_,Navoi Region,True,2000,91.6
10_109_,Navoi Region,True,2001,91.5
10_109_,Navoi Region,True,2002,51.5
10_109_,Navoi Region,True,2003,71.9
10_109_,Navoi Region,True,2004,55.8
10_109_,Navoi Region,True,2005,49.3
10_109_,Navoi Region,True,2006,42.9
10_109_,Navoi Region,True,2007,39.7
10_109_,Navoi Region,True,2008,27.7
10_109_,Navoi Region,True,2009,49.2
10_109_,Navoi Region,True,2010,27.2
10_109_,Navoi Region,True,2011,38.8
10_109_,Navoi Region,True,2012,16.6
10_109_,Navoi Region,True,2013,41.5
10_109_,Navoi Region,True,2014,19.9
10_109_,Navoi Region,True,2015,24.7
10_109_,Navoi Region,True,2016,24
10_109_,Navoi Region,True,2017,29.2
10_109_,Navoi Region,True,2018,27.8
10_109_,Navoi Region,True,2019,17.6
10_109_,Navoi Region,True,2020,33.5
10_109_,Navoi Region,True,2021,15.1
10_110_,Namangan Region,True,2000,27
10_110_,Namangan Region,True,2001,29.3
10_110_,Namangan Region,True,2002,18.4
10_110_,Namangan Region,True,2003,31.8
10_110_,Namangan Region,True,2004,21
10_110_,Namangan Region,True,2005,30.7
10_110_,Namangan Region,True,2006,35.2
10_110_,Namangan Region,True,2007,23.2
10_110_,Namangan Region,True,2008,18.6
10_110_,Namangan Region,True,2009,31.1
10_110_,Namangan Region,True,2010,21.7
10_110_,Namangan Region,True,2011,21.1
10_110_,Namangan Region,True,2012,15.8
10_110_,Namangan Region,True,2013,10.6
10_110_,Namangan Region,True,2014,11.2
10_110_,Namangan Region,True,2015,8.1
10_110_,Namangan Region,True,2016,9.7
10_110_,Namangan Region,True,2017,21.2
10_110_,Namangan Region,True,2018,12
10_110_,Namangan Region,True,2019,11.1
10_110_,Namangan Region,True,2020,5.4
10_110_,Namangan Region,True,2021,5
10_111_,Samarkand Region,True,2000,26.4
10_111_,Samarkand Region,True,2001,17.9
10_111_,Samarkand Region,True,2002,21.9
10_111_,Samarkand Region,True,2003,18
10_111_,Samarkand Region,True,2004,20.9
10_111_,Samarkand Region,True,2005,17.4
10_111_,Samarkand Region,True,2006,14.5
10_111_,Samarkand Region,True,2007,17.4
10_111_,Samarkand Region,True,2008,12.8
10_111_,Samarkand Region,True,2009,20
10_111_,Samarkand Region,True,2010,16
10_111_,Samarkand Region,True,2011,16.2
10_111_,Samarkand Region,True,2012,17.5
10_111_,Samarkand Region,True,2013,18.2
10_111_,Samarkand Region,True,2014,19.4
10_111_,Samarkand Region,True,2015,21.4
10_111_,Samarkand Region,True,2016,18.1
10_111_,Samarkand Region,True,2017,22.2
10_111_,Samarkand Region,True,2018,19.2
10_111_,Samarkand Region,True,2019,21.9
10_111_,Samarkand Region,True,2020,9.9
10_111_,Samarkand Region,True,2021,4.5
10_112_,Surkhandarya Region,True,2000,24.6
10_112_,Surkhandarya Region,True,2001,19.3
10_112_,Surkhandarya Region,True,2002,20.4
10_112_,Surkhandarya Region,True,2003,24.1
10_112_,Surkhandarya Region,True,2004,19.5
10_112_,Surkhandarya Region,True,2005,23.9
10_112_,Surkhandarya Region,True,2006,18.2
10_112_,Surkhandarya Region,True,2007,24
10_112_,Surkhandarya Region,True,2008,15.3
10_112_,Surkhandarya Region,True,2009,23.5
10_112_,Surkhandarya Region,True,2010,13.7
10_112_,Surkhandarya Region,True,2011,16.6
10_112_,Surkhandarya Region,True,2012,13.3
10_112_,Surkhandarya Region,True,2013,15.9
10_112_,Surkhandarya Region,True,2014,19.8
10_112_,Surkhandarya Region,True,2015,18.6
10_112_,Surkhandarya Region,True,2016,22.4
10_112_,Surkhandarya Region,True,2017,20
10_112_,Surkhandarya Region,True,2018,27.8
10_112_,Surkhandarya Region,True,2019,23.4
10_112_,Surkhandarya Region,True,2020,36.2
10_112_,Surkhandarya Region,True,2021,23.5
10_113_,Syrdarya Region,True,2000,21
10_113_,Syrdarya Region,True,2001,35.7
10_113_,Syrdarya Region,True,2002,26.4
10_113_,Syrdarya Region,True,2003,14.5
10_113_,Syrdarya Region,True,2004,21.5
10_113_,Syrdarya Region,True,2005,34.8
10_113_,Syrdarya Region,True,2006,19.6
10_113_,Syrdarya Region,True,2007,24.5
10_113_,Syrdarya Region,True,2008,17.6
10_113_,Syrdarya Region,True,2009,35.6
10_113_,Syrdarya Region,True,2010,12.3
10_113_,Syrdarya Region,True,2011,12.9
10_113_,Syrdarya Region,True,2012,12.7
10_113_,Syrdarya Region,True,2013,18
10_113_,Syrdarya Region,True,2014,17.2
10_113_,Syrdarya Region,True,2015,5.6
10_113_,Syrdarya Region,True,2016,11.3
10_113_,Syrdarya Region,True,2017,17
10_113_,Syrdarya Region,True,2018,27.2
