,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TJK,2022,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
1,TJK,2021,5.1734741204349,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
2,TJK,2020,8.07092528900924,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
3,TJK,2019,3.75517067380292,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
4,TJK,2018,4.49075667634147,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
5,TJK,2017,3.79970975177097,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
6,TJK,2016,4.45113080518769,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
7,TJK,2015,4.41160393434262,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
8,TJK,2014,3.15553513732843,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
9,TJK,2013,3.51441711683569,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
10,TJK,2012,4.04566479158634,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
11,TJK,2011,3.3923743498394,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
12,TJK,2010,5.56623914696534,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
13,TJK,2009,5.00976410331848,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
14,TJK,2008,3.52156046443355,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
15,TJK,2007,4.15317009079383,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
16,TJK,2006,5.976128063397,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
17,TJK,2005,8.50856233362032,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
18,TJK,2004,11.3402863356889,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
19,TJK,2003,8.97642841763719,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
20,TJK,2002,13.1102592704252,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
21,TJK,2001,15.7890220668039,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
22,TJK,2000,13.5578638598354,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
23,TJK,1999,10.6547477391242,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
24,TJK,1998,12.4761800258985,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
25,TJK,1997,9.57042720735617,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
26,TJK,1996,10.6620369690835,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
27,TJK,1995,5.50341775874506,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
28,TJK,1994,5.08839756755668,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
29,TJK,1993,1.57840553241187,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
30,TJK,1992,0.548995370290011,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
31,TJK,1991,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
32,TJK,1990,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
33,TJK,1989,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
34,TJK,1988,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
35,TJK,1987,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
36,TJK,1986,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
37,TJK,1985,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
38,TJK,1984,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
39,TJK,1983,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
40,TJK,1982,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
41,TJK,1981,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
42,TJK,1980,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
43,TJK,1979,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
44,TJK,1978,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
45,TJK,1977,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
46,TJK,1976,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
47,TJK,1975,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
48,TJK,1974,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
49,TJK,1973,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
50,TJK,1972,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
51,TJK,1971,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
52,TJK,1970,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
53,TJK,1969,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
54,TJK,1968,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
55,TJK,1967,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
56,TJK,1966,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
57,TJK,1965,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
58,TJK,1964,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
59,TJK,1963,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
60,TJK,1962,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),TJ,Tajikistan
