,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,KGZ,2022,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
1,KGZ,2021,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
2,KGZ,2020,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
3,KGZ,2019,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
4,KGZ,2018,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
5,KGZ,2017,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
6,KGZ,2016,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
7,KGZ,2015,85.1880276285495,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
8,KGZ,2014,91.2572055997804,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
9,KGZ,2013,93.476554136036,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
10,KGZ,2012,93.479694092827,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
11,KGZ,2011,93.2774772397414,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
12,KGZ,2010,91.801652892562,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
13,KGZ,2009,92.1862311648471,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
14,KGZ,2008,85.8766646874205,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
15,KGZ,2007,85.8799730276467,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
16,KGZ,2006,85.8775735040969,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
17,KGZ,2005,85.8773755959976,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
18,KGZ,2004,85.8794003038109,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
19,KGZ,2003,85.9068540047072,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
20,KGZ,2002,85.9084046300956,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
21,KGZ,2001,85.9076607887612,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
22,KGZ,2000,85.8951175406872,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
23,KGZ,1999,85.9002476123099,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
24,KGZ,1998,79.8313930148535,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
25,KGZ,1997,76.5418270913546,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
26,KGZ,1996,77.9134083539958,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
27,KGZ,1995,77.8298914945747,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
28,KGZ,1994,89.5850844349354,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
29,KGZ,1993,79.3241945341832,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
30,KGZ,1992,66.7198491551236,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
31,KGZ,1991,63.9740491031675,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
32,KGZ,1990,63.4757182812103,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
33,KGZ,1989,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
34,KGZ,1988,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
35,KGZ,1987,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
36,KGZ,1986,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
37,KGZ,1985,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
38,KGZ,1984,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
39,KGZ,1983,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
40,KGZ,1982,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
41,KGZ,1981,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
42,KGZ,1980,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
43,KGZ,1979,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
44,KGZ,1978,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
45,KGZ,1977,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
46,KGZ,1976,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
47,KGZ,1975,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
48,KGZ,1974,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
49,KGZ,1973,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
50,KGZ,1972,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
51,KGZ,1971,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
52,KGZ,1970,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
53,KGZ,1969,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
54,KGZ,1968,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
55,KGZ,1967,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
56,KGZ,1966,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
57,KGZ,1965,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
58,KGZ,1964,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
59,KGZ,1963,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
60,KGZ,1962,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
61,KGZ,1961,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
62,KGZ,1960,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KG,Kyrgyz Republic
