,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TJK,2022,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
1,TJK,2021,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
2,TJK,2020,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
3,TJK,2019,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
4,TJK,2018,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
5,TJK,2017,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
6,TJK,2016,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
7,TJK,2015,98.4733714019345,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
8,TJK,2014,99.0286546867411,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
9,TJK,2013,99.7429155711364,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
10,TJK,2012,99.5640391186521,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
11,TJK,2011,99.7659810321468,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
12,TJK,2010,99.7870398539702,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
13,TJK,2009,98.6535955823044,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
14,TJK,2008,97.8509939926921,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
15,TJK,2007,97.8278266834343,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
16,TJK,2006,98.6182462356067,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
17,TJK,2005,99.2802808660035,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
18,TJK,2004,99.0782851252198,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
19,TJK,2003,98.9520867405657,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
20,TJK,2002,99.0981571036466,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
21,TJK,2001,98.7762480878876,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
22,TJK,2000,98.4417772162561,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
23,TJK,1999,97.6577831233779,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
24,TJK,1998,98.10705866038,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
25,TJK,1997,97.9150303463049,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
26,TJK,1996,98.426503784358,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
27,TJK,1995,98.4553119730185,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
28,TJK,1994,98.2864209162643,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
29,TJK,1993,96.488360295361,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
30,TJK,1992,94.6855308524551,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
31,TJK,1991,93.2719103679691,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
32,TJK,1990,90.9291303868621,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
33,TJK,1989,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
34,TJK,1988,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
35,TJK,1987,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
36,TJK,1986,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
37,TJK,1985,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
38,TJK,1984,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
39,TJK,1983,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
40,TJK,1982,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
41,TJK,1981,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
42,TJK,1980,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
43,TJK,1979,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
44,TJK,1978,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
45,TJK,1977,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
46,TJK,1976,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
47,TJK,1975,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
48,TJK,1974,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
49,TJK,1973,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
50,TJK,1972,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
51,TJK,1971,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
52,TJK,1970,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
53,TJK,1969,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
54,TJK,1968,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
55,TJK,1967,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
56,TJK,1966,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
57,TJK,1965,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
58,TJK,1964,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
59,TJK,1963,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
60,TJK,1962,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
61,TJK,1961,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
62,TJK,1960,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),TJ,Tajikistan
